Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
14893367924,"Jun 23, 2025, 6:17:38 PM",Nielegal polami chcę pamiętać trasę,Walk,"",1386,2.00,147.0,4,false,,,activities/15896040987.fit.gz,,,1386.0,1386.0,2000.1,2.9,1.443,30.0,45.0,330.6,359.2,16.7,-0.8,,,118.0,57.0,147.0,117.0,,,139.0,,27.0,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,1750701568.0,3.0,24.1,22.2,14.5,0.55,1007.2,4.7,8.9,259.0,0.8,1750645888.0,1750704896.0,0.875,,,0.51,5.0,0.83,23714.2,0.0,,,,,0.0,1.443,0.0,,,,2506.0,,,,,,,,,,,,,,,""
14903100308,"Jun 24, 2025, 4:28:53 PM",Evening Run,Run,,1976,5.25,174.0,52,false,,,activities/15906584064.fit.gz,,,1976.0,1976.0,5249.6,5.22,2.657,82.0,81.0,325.2,372.6,14.5,0.0,,,93.0,78.0,174.0,163.0,,292.0,374.0,,,52.0,576078.0,,,,,,,,300.0,1977.0,,,0.0,,1.0,5444.1,1750780800.0,3.0,21.6,19.3,11.6,0.53,1010.9,4.7,8.9,275.0,0.0,1750732288.0,1750791296.0,0.875,,,0.52,5.0,0.77,30666.6,1.0,,,,,0.0,2.657,0.0,,,,5148.0,,,200.0,191.0,2.755,,,,,,,,,,""
14908178288,"Jun 25, 2025, 5:29:08 AM",Morning Run,Run,,1971,4.81,176.0,50,false,,,activities/15912034033.fit.gz,,,1971.0,1958.0,4809.7,4.5,2.456,79.0,70.0,288.0,348.2,19.1,0.2,,,88.0,77.0,176.0,162.0,,270.0,359.0,,,50.0,528856.0,,,,,,,,271.0,1972.0,,,0.0,,1.0,5025.6,1750827648.0,1.0,17.7,17.3,12.4,0.71,1011.7,4.1,9.9,252.0,0.0,1750818688.0,1750877696.0,0.875,,,0.09,5.0,0.17,28518.1,1.0,,,,,0.0,2.44,1276.6,,,,5076.0,,,163.0,173.0,2.567,,,,,,,,,,""
14931938134,"Jun 27, 2025, 12:05:35 PM",MFP Hi5,Weight Training,"Fajna ale nic ciekawego, słabe ławy",3545,0,129.0,7,false,,,activities/15937883734.fit.gz,,,3545.0,3545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,129.0,96.0,,,210.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14949467209,"Jun 29, 2025, 7:22:37 AM",Morning Run,Run,"‍
0.34 new kilometers

-- From Wandrer",3064,6.80,171.0,77,false,,,activities/15957213113.fit.gz,,,3064.0,3064.0,6807.4,4.54,2.222,115.0,110.0,290.2,347.4,19.8,0.1,,,89.0,78.0,171.0,161.0,,247.0,512.0,,,77.0,755515.0,,,,,,,,249.0,3065.0,,,0.0,,1.0,7116.8,1751180416.0,1.0,22.7,22.0,16.9,0.7,1019.8,4.9,9.4,285.0,0.0,1751164416.0,1751223296.0,0.125,,,0.39,5.0,0.37,25965.9,4.0,,,,,0.0,2.222,1696.7,,,,7980.0,,,214.0,159.0,2.323,,,,,,,,,,""
14951054257,"Jun 27, 2025, 6:28:15 PM","z psem pierwszy raz, poprawiony ślad",Run,"",573,1.66,192.0,25,false,"",,activities/15958920423.gpx.gz,,14.7,573.0,573.0,1662.5,6.86,2.901,28.9,21.1,329.5,356.4,13.3,0.4,,,92.0,81.0,192.0,177.0,,90.0,152.0,,,25.0,,,,,,,,,,,0.0,,0.0,,1.0,1750.6,1751047168.0,3.0,19.3,16.3,15.6,0.79,1017.7,5.6,10.9,306.0,0.5,1750991616.0,1751050496.0,0.125,13853240.0,,0.53,5.0,0.98,17762.2,0.0,,,,,0.0,2.901,0.0,,,,,,,,,,,,,,,,,,,""
14951680582,"Jun 26, 2025, 4:46:10 PM",naprawiony evening runn,Run,gps sie psuje przy niskiej bateiri,2241,5.36,177.0,38,false,"",,activities/15959599741.gpx.gz,,14.7,2241.0,2241.0,5363.8,6.44,2.393,62.4,62.4,331.8,374.6,9.3,0.0,,,88.0,78.0,177.0,156.0,,59.0,475.0,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,5483.8,1750953600.0,1.0,27.7,29.6,16.3,0.5,1012.8,1.1,2.6,269.0,0.0,1750905088.0,1750964096.0,0.125,13853240.0,,0.4,5.0,0.27,30489.5,1.0,,,,,0.0,2.393,0.0,,,,,,,,,,,,,,,,,,,""
14961246655,"Jun 30, 2025, 8:29:58 AM","Północna część trasy fajna, południowa mniej",Ride,"‍
👏 34.45 new kilometers
🏘 Completed 50% of Zagórzyce Dworskie
🏘 Completed 25% of Wola Luborzycka
🏘 Completed 25% of Rawałowice
-- From Wandrer",9438,48.55,173.0,79,false,,Unibike Viper,activities/15970184742.fit.gz,,14.7,9438.0,8190.0,48555.7,15.1,5.929,603.0,607.0,222.4,358.0,41.2,0.0,,,,,173.0,142.0,,159.0,997.0,,26.0,79.0,,,,,,,,,,,0.0,,0.0,,1.0,,1751270400.0,2.0,19.4,17.5,9.0,0.51,1019.2,5.0,9.2,290.0,0.0,1751250816.0,1751309696.0,0.125,13853240.0,,0.0,1.0,0.38,31155.8,5.0,,,,,0.0,5.145,829.2,,,,,,,,,,,,,,,,,,,""
14971809690,"Jul 1, 2025, 10:15:27 AM","MFP szlak - fajna, spoko sprzęt",Weight Training,"",3588,0,151.0,6,false,,,activities/15981776574.fit.gz,,,3588.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,86.0,,,163.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14976245572,"Jul 1, 2025, 6:01:22 PM",Nabijanie heatmapy na osiedlu,Walk,"",3269,2.73,124.0,5,false,,,activities/15986593289.fit.gz,,,3269.0,3100.0,2730.2,1.523,0.881,79.0,56.0,292.6,343.4,35.7,0.9,,,80.0,51.0,124.0,87.0,,,196.0,,25.0,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,1751392768.0,1.0,22.0,22.3,11.1,0.5,1019.4,1.3,2.7,42.0,0.0,1751337344.0,1751395968.0,0.125,,,0.0,1.0,0.0,30686.4,0.0,,,,,0.0,0.835,0.0,,,,3838.0,,,,,,,,,,,,,,,""
14981493548,"Jul 2, 2025, 8:15:49 AM",Morning Run,Run,,2318,6.44,191.0,91,false,,,activities/15992398888.fit.gz,,,2318.0,2318.0,6439.4,6.1,2.778,99.0,95.0,311.6,358.2,14.7,0.0,,,93.0,79.0,191.0,173.0,,298.0,464.0,,,91.0,691638.0,,,,,,,,312.0,2319.0,,,0.0,,1.0,6667.3,1751443200.0,1.0,24.5,26.8,11.5,0.44,1020.5,1.7,3.7,125.0,0.0,1751423744.0,1751482368.0,0.125,,,0.0,1.0,0.0,31917.9,6.0,,,,,0.0,2.778,0.0,,,,6084.0,,,239.0,193.0,2.876,,,,,,,,,,""
14991970347,"Jul 3, 2025, 7:08:42 AM",Szybkie bronowice,Ride,"‍
👍 13.64 new kilometers

-- From Wandrer",5474,30.39,177.0,91,false,,Unibike Viper,activities/16003925663.fit.gz,,14.7,5474.0,5065.0,30395.4,13.96,6.001,359.0,361.0,216.0,360.0,22.9,0.0,,,,,177.0,154.0,,164.0,784.0,,32.0,91.0,,,,,,,,,,,0.0,,0.0,,1.0,,1751526016.0,1.0,26.4,28.6,14.2,0.47,1017.3,2.0,4.7,206.0,0.0,1751510144.0,1751568768.0,0.25,13853240.0,,0.0,1.0,0.0,32214.1,4.0,,,,,0.0,5.553,0.0,,,,,,,,,,,,,,,,,,,""
15003670519,"Jul 4, 2025, 11:04:12 AM",MFP Galeria Krakowska,Weight Training,"Sami Hindusi? Słaby sprzęt, dziwni ludzie, trudno się tam dostać",3254,0,139.0,5,false,,,activities/16016844202.fit.gz,,,3254.0,3254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,139.0,89.0,,,163.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
15034098642,"Jul 7, 2025, 10:56:34 AM",MGP galeria kazimierz - jak na razie najlepsza,Weight Training,"",3530,0,150.0,7,false,,,activities/16050560621.fit.gz,,,3530.0,3530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,100.0,,,234.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
15037545622,"Jul 7, 2025, 5:27:48 PM",Z psem,Run,"",1580,4.07,184.0,47,false,,,activities/16054322618.fit.gz,,,1580.0,1506.0,4078.6,5.7,2.708,89.0,81.0,279.2,361.4,18.0,0.2,,,93.0,78.0,184.0,168.0,,283.0,314.0,,,47.0,430161.0,,,,,,,,287.0,1581.0,0.0,,0.0,,1.0,4330.2,1751907584.0,5.0,17.9,17.1,15.3,0.85,1003.7,2.4,3.8,281.0,0.9,1751856000.0,1751914240.0,0.375,,,0.84,5.0,0.99,9078.0,0.0,,,,,0.0,2.581,0.0,,,,3926.0,,,137.0,177.0,2.875,,,,,,,,,,""
15067606565,"Jul 10, 2025, 10:54:00 AM",Lunch Weight Training,Weight Training,,3373,0,142.0,8,false,,,activities/16087106458.fit.gz,,,3373.0,3373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,142.0,104.0,,,240.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
15077891831,"Jul 9, 2025, 5:03:19 PM",Bez kreatyny - bez podbiegu,Run,poprawiony gps,2159,5.43,167.0,40,false,"",,activities/16098380293.gpx.gz,,,2159.0,2159.0,5435.6,7.355,2.518,55.8,95.4,274.4,355.8,14.7,-0.7,,,86.0,79.0,167.0,155.0,,,492.0,,,40.0,,,,,,,,,,,0.0,,0.0,,1.0,5488.4,1752080384.0,5.0,14.9,11.0,12.1,0.83,1012.5,4.9,9.8,311.0,0.6,1752028928.0,1752087040.0,0.375,,,0.99,5.0,0.99,8235.0,0.0,,,,,0.0,2.518,0.0,,,,,,,,,2.542,,,,,,,,,,""
15100265753,"Jul 13, 2025, 11:05:48 AM",Afternoon Ride,Ride,"‍
👍 13.53 new kilometers
🏘 Completed 25% of Przybysławice
🏘 Completed 50% of Brzozówka
🏘 Completed 50% of Grębynice
🏘 Completed 25% of Sułkowice
-- From Wandrer",5651,30.95,175.0,65,false,,Unibike Viper,activities/16123009648.fit.gz,,14.7,5651.0,5288.0,30953.6,16.9,5.854,443.0,454.0,287.2,430.2,25.6,0.0,,,,,175.0,147.0,,160.0,721.0,,25.0,65.0,,,,,,,,,,,,,0.0,,1.0,,1752404352.0,3.0,23.5,23.3,15.6,0.61,1014.0,2.5,6.2,158.0,0.3,1752374784.0,1752432384.0,0.625,13853240.0,,0.55,5.0,0.8,27465.3,4.0,,,,,0.0,5.478,443.2,,,,,,,,,,,,,,,,,,,""
15109743634,"Jul 14, 2025, 10:56:51 AM",Plec day,Weight Training,"",3202,0,126.0,5,false,,,activities/16133474447.fit.gz,,,3202.0,3202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,126.0,89.0,,,161.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
15120756884,"Jul 15, 2025, 10:56:06 AM",Lunch Weight Training,Weight Training,,2898,0,153.0,7,false,,,activities/16145504908.fit.gz,,,2898.0,2898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,153.0,106.0,,,220.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
15136221811,"Jul 16, 2025, 5:39:37 PM","Z psem, przepaść na Gajowej/Ravine on Gay Street",Run,Z jakiegoś powodu początek się nie nagrał,1615,3.92,177.0,33,false,,,activities/16162338564.fit.gz,,,1615.0,1607.0,3919.8,5.56,2.439,103.0,102.0,276.0,358.2,24.8,0.0,,,90.0,77.0,177.0,159.0,,280.0,300.0,,,33.0,432943.0,,,,,,,,282.0,1616.0,0.0,,0.0,,1.0,4216.6,1752685184.0,2.0,20.1,20.2,11.6,0.58,1010.7,2.3,3.5,286.0,0.0,1752634112.0,1752691456.0,0.625,,,0.57,5.0,0.47,28729.9,0.0,,,,,0.0,2.427,0.0,,,,4002.0,,,135.0,174.0,2.624,,,,,,,,,,""
15143196843,"Jul 17, 2025, 10:24:29 AM",Lunch Weight Training,Weight Training,,3945,0,155.0,11,false,,,activities/16170018764.fit.gz,,,3945.0,3945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,112.0,,,327.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
15153532264,"Jul 18, 2025, 10:07:26 AM",MFP Wadowicka - ładna ale słaba,Weight Training,"",3167,0,162.0,9,false,,,activities/16181341106.fit.gz,,,3167.0,3167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,162.0,111.0,,,260.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
15158651583,"Jul 18, 2025, 5:58:38 PM",z psem,Run,poprawiony gps,1389,3.77,178.0,33,false,"",,activities/16186928111.gpx.gz,,,1389.0,1386.0,3777.6,8.784,2.726,59.5,59.6,290.7,341.3,15.0,0.0,,,103.0,78.0,178.0,161.0,,,350.0,,,33.0,,,,,,,,,,,0.0,,0.0,,1.0,3904.6,1752857984.0,2.0,20.7,21.5,13.4,0.63,1011.9,1.4,2.7,301.0,0.0,1752807040.0,1752864128.0,0.75,,,0.34,5.0,0.55,25009.2,0.0,,,,,0.0,2.72,362.4,,,,,0.0,,,,2.817,,,,,,,,,,""
15168186176,"Jul 19, 2025, 2:50:38 PM",Słomniki typowo,Ride,"",9400,49.88,174.0,111,false,,Unibike Viper,activities/16197405527.fit.gz,,14.7,9400.0,8361.0,49880.8,14.8,5.966,635.0,645.0,231.6,365.4,35.7,0.0,,,,,174.0,148.0,,165.0,1111.0,,24.0,111.0,,,,,,,,,,,0.0,,0.0,,1.0,,1752933632.0,2.0,23.8,22.9,13.7,0.53,1009.4,4.1,8.0,283.0,0.0,1752893568.0,1752950400.0,0.875,13853240.0,,0.21,5.0,0.59,30275.3,3.0,,,,,0.0,5.306,1655.9,,,,,0.0,,,,,,,,,,,,,,""
15172563683,"Jul 20, 2025, 5:45:51 AM",Dość intensywna dwudziestka,Ride,"",3609,20.86,175.0,83,false,,Unibike Viper,activities/16202310622.fit.gz,,14.7,3609.0,3299.0,20866.3,17.0,6.325,248.0,288.0,250.2,375.8,33.3,-0.2,,,,,175.0,161.0,,171.0,612.0,,21.0,83.0,,,,,,,,,,,0.0,,0.0,,1.0,,1752987648.0,1.0,17.8,18.5,14.5,0.81,1008.6,2.8,5.7,265.0,0.0,1752979968.0,1753036800.0,0.875,13853240.0,,0.14,5.0,0.21,25342.6,1.0,,,,,0.0,5.782,1548.5,,,,,0.0,,,,,,,,,,,,,,""
15194787101,"Jul 22, 2025, 7:13:26 AM",Regeneracyjnie,Run,"(Tak naprawdę po prostu wolno)‍
👏 4.47 new kilometers

-- From Wandrer",2135,5.09,179.0,43,false,,,activities/16226655103.fit.gz,,,2135.0,2135.0,5094.1,4.16,2.386,45.0,45.0,-0.4,41.2,15.8,0.0,,,85.0,77.0,179.0,157.0,,260.0,372.0,,,43.0,554556.0,,,,,,,,261.0,2136.0,,,0.0,,1.0,5203.9,1753167616.0,1.0,27.0,29.6,19.4,0.63,1009.6,2.0,4.3,272.0,0.0,1753155328.0,1753209088.0,0.875,,,0.0,1.0,0.03,29721.3,3.0,,,,,,2.386,562.8,,,,5512.0,0.0,,153.0,161.0,2.437,,,,,,,,,,""
15211692869,"Jul 23, 2025, 2:30:53 PM",Afternoon Walk,Walk,"‍
👏 2.62 new kilometers

-- From Wandrer",7049,3.10,127.0,5,false,,,activities/16244722618.fit.gz,,,7049.0,3234.0,3100.8,1.55,0.959,52.0,67.0,4.2,59.2,49.2,-0.1,,,98.0,37.0,127.0,89.0,,,200.0,,33.0,5.0,,,,,,,,,,,,,0.0,,1.0,,1753279232.0,1.0,31.3,31.7,15.2,0.38,1010.1,5.6,9.3,260.0,0.0,1753241728.0,1753295360.0,0.875,,,0.0,1.0,0.06,31273.6,5.0,,,,,,0.44,2330.8,,,,4928.0,0.0,,,,,,,,,,,,,,""
15217769884,"Jul 24, 2025, 6:40:40 AM",MT(R),Run,"‍
👏 3.05 new kilometers

-- From Wandrer",2008,4.91,187.0,54,false,,,activities/16251225838.fit.gz,,,2008.0,2001.0,4918.0,3.5,2.458,92.0,92.0,3.4,77.0,25.0,0.0,,,93.0,77.0,187.0,164.0,,271.0,384.0,,,54.0,540409.0,,,,,,,,277.0,2009.0,,,0.0,,1.0,5263.3,1753336832.0,1.0,24.6,27.3,16.9,0.62,1011.2,1.4,3.3,62.0,0.0,1753328256.0,1753381760.0,0.875,,,0.0,1.0,0.01,29508.0,1.0,,,,,,2.449,1721.4,,,,5174.0,0.0,,163.0,171.0,2.63,,,,,,,,,,""
15221520238,"Jul 24, 2025, 11:47:44 AM",Afternoon Swim,Swim,,1708,736,148.0,5,false,,,activities/16255225758.fit.gz,,,1708.0,1282.0,736.0,1.2,0.574,0.0,0.0,-1.6,0.9,12.9,0.0,,,43.0,30.0,148.0,118.0,,,145.0,,25.0,5.0,,,,,,,,,,,,,0.0,,1.0,,1753354752.0,1.0,28.1,29.5,18.8,0.57,1010.9,3.0,5.6,218.0,0.0,1753328256.0,1753381760.0,0.875,,,0.0,1.0,0.08,29687.3,9.0,,,,,,0.431,0.0,,,,,0.0,,,,,,,,,,,,,,""
15221520384,"Jul 24, 2025, 8:58:49 AM",Morning Swim,Swim,,2093,795,157.0,13,false,,,activities/16255225859.fit.gz,,,2093.0,1668.0,794.6,1.22,0.476,0.0,0.0,-1.3,0.6,21.6,0.1,,,47.0,34.0,157.0,132.0,,,237.0,,25.0,13.0,,,,,,,,,,,,,0.0,,1.0,,1753344000.0,1.0,28.3,31.1,17.2,0.51,1011.1,0.8,2.4,170.0,0.0,1753328256.0,1753381760.0,0.875,,,0.0,1.0,0.0,31746.2,5.0,,,,,,0.38,0.0,,,,,0.0,,,,,,,,,,,,,,""
15238599333,"Jul 26, 2025, 7:21:34 AM",Morning Run,Run,"‍
👏 4.62 new kilometers

-- From Wandrer",2273,5.94,183.0,55,false,,,activities/16273596197.fit.gz,,,2273.0,2273.0,5944.6,3.68,2.615,68.0,65.0,2.8,39.4,13.6,0.0,,,83.0,77.0,183.0,162.0,,286.0,441.0,,,55.0,648714.0,,,,,,,,287.0,2274.0,,,0.0,,1.0,6118.8,1753513216.0,3.0,25.6,25.8,21.1,0.76,1010.6,2.3,3.7,293.0,0.4,1753501184.0,1753554432.0,0.125,,,0.76,5.0,0.97,25325.5,2.0,,,,,,2.615,979.8,,,,5868.0,0.0,,198.0,177.0,2.692,,,,,,,,,,""
15244416129,"Jul 26, 2025, 12:17:45 PM",Afternoon Walk,Walk,"‍
👏 2.09 new kilometers

-- From Wandrer",6377,3.29,110.0,4,false,,,activities/16279759270.fit.gz,,,6377.0,2903.0,3295.2,5.867,1.135,57.0,41.0,-6.2,45.0,36.0,0.0,,,77.0,41.0,110.0,86.0,,,202.0,,29.0,4.0,,,,,,,,,,,,,0.0,,1.0,,1753531136.0,3.0,26.9,27.0,21.5,0.72,1010.5,2.7,7.5,202.0,0.8,1753501184.0,1753554432.0,0.125,,,0.71,5.0,0.99,13819.6,4.0,,,,,,0.517,278.8,,,,4524.0,0.0,,,,,,,,,,,,,,""
15262485915,"Jul 28, 2025, 10:27:18 AM",Lunch Weight Training,Weight Training,,4603,0,150.0,10,false,,,activities/16299159574.fit.gz,,,4603.0,4603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,102.0,,,315.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,""
15274488503,"Jul 29, 2025, 11:48:53 AM",Afternoon Weight Training,Weight Training,,3310,0,136.0,7,false,,,activities/16311952837.fit.gz,,,3310.0,3310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,136.0,98.0,,,210.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,""
15298533114,"Jul 31, 2025, 1:32:43 PM",Afternoon Weight Training,Weight Training,,4513,0,137.0,8,false,,,activities/16337584183.fit.gz,,,4513.0,4513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,137.0,91.0,,,237.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,""
15315731306,"Aug 2, 2025, 6:58:48 AM",Morning Weight Training,Weight Training,,4712,0,159.0,10,false,,,activities/16356009883.fit.gz,,,4712.0,4712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,159.0,99.0,,,311.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,""
15334830458,"Aug 3, 2025, 7:43:56 PM","Z psem, byłoby szybciej",Run,"‍
👏 2.0 new kilometers

-- From Wandrer",1170,3.38,179.0,34,false,,,activities/16376404410.fit.gz,,,1170.0,1157.0,3380.9,5.04,2.922,6.0,4.0,66.8,71.0,7.5,0.1,,,89.0,79.0,179.0,166.0,,304.0,239.0,,,34.0,353423.0,,,,,,,,304.0,1171.0,,,0.0,,1.0,3413.9,1754247552.0,2.0,17.3,16.4,14.5,0.84,1014.7,2.4,5.8,266.0,0.0,1754190464.0,1754246144.0,0.375,,,0.72,5.0,0.4,24430.9,0.0,,,,,,2.89,640.8,,,,3034.0,0.0,,114.0,188.0,2.951,,,,,,,,,,""
15338115016,"Aug 4, 2025, 7:35:36 AM",Morning Run,Run,"‍
👏 3.26 new kilometers

-- From Wandrer",1902,5.82,188.0,68,false,,,activities/16380047969.fit.gz,,,1902.0,1897.0,5825.0,4.46,3.071,10.0,11.0,62.8,71.8,6.8,0.0,,,91.0,80.0,188.0,173.0,,322.0,412.0,,,68.0,612331.0,,,,,,,,322.0,1903.0,,,0.0,,1.0,5863.4,1754290816.0,3.0,16.6,15.1,13.4,0.81,1016.8,3.3,7.0,230.0,0.0,1754276864.0,1754332416.0,0.375,,,0.21,5.0,0.81,26163.7,2.0,,,,,,3.063,1714.7,,,,5048.0,0.0,,209.0,199.0,3.091,,,,,,,,,,""
15348660039,"Aug 5, 2025, 4:55:54 AM",Morning Weight Training,Weight Training,,5074,0,139.0,12,false,,,activities/16391313104.fit.gz,,,5074.0,5074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,139.0,105.0,,,362.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,""
15373487258,"Aug 7, 2025, 5:55:30 AM",Zapomniałem wyłączyć od razu,Weight Training,"",7699,0,151.0,19,false,,,activities/16417776081.fit.gz,,,7699.0,7699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,107.0,,,552.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,""
15419011086,"Aug 11, 2025, 6:31:51 AM",Morning Ride,Ride,"‍
👍 22.43 new kilometers
🏘 Completed 25% of Boleń
-- From Wandrer",9671,44.28,181.0,74,false,,Unibike Viper,activities/16466481357.fit.gz,,14.7,9671.0,8353.0,44287.5,15.58,5.302,461.0,462.0,206.8,360.6,21.8,0.0,,,,,181.0,140.0,,137.0,982.0,,21.0,74.0,,,,,,,,,,,,,0.0,,1.0,,1754892032.0,1.0,15.6,18.0,11.2,0.75,1026.9,1.4,4.1,340.0,0.0,1754882688.0,1754935552.0,0.625,13853240.0,,0.0,1.0,0.14,27179.5,1.0,,,,,,4.579,1488.4,,,,,0.0,,,,,,,,,,,,,,""
15431483648,"Aug 12, 2025, 9:50:33 AM",Lunch Weight Training,Weight Training,,4986,0,144.0,13,false,,,activities/16479776182.fit.gz,,,4986.0,4986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,111.0,,,404.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,""
15443557845,"Aug 13, 2025, 10:17:14 AM",Lunch Weight Training,Weight Training,,3222,0,160.0,9,false,,,activities/16492649899.fit.gz,,,3222.0,3222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,160.0,114.0,,,294.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,""
